disappointed	-0.79	1.10
lousy	-0.78	1.03
battered	-0.78	0.22
insignificant	-0.78	0.15
muddy	-0.76	0.23
criminal	-0.76	0.18
astonished	-0.76	0.63
stimulating	-0.76	0.95
plain	-0.76	0.85
ominous	-0.76	0.21
unaware	-0.75	0.15
bleak	-0.75	0.23
solitary	-0.75	0.26
hardest	-0.75	0.29
excited	-0.75	0.61
bleeding	-0.74	0.21
drunken	-0.73	0.29
misleading	-0.73	0.23
theatrical	-0.72	0.24
stiff	-0.72	0.28
belligerent	-0.72	0.22
severe	-0.71	0.29
devastating	-0.71	0.98
blackened	-0.71	0.16
cunning	-0.70	0.26
exaggerated	-0.70	0.23
sharper	-0.70	0.21
amazed	-0.69	0.61
obscure	-0.69	0.18
richer	-0.69	0.28
violent	-0.69	0.19
monotonous	-0.69	0.22
inefficient	-0.69	0.22
fleeting	-0.68	0.29
futile	-0.68	0.13
defective	-0.68	0.89
geographical	-0.68	0.21
dubious	-0.68	0.24
sudden	-0.68	0.29
stubborn	-0.68	0.22
throbbing	-0.67	0.20
crushing	-0.67	0.20
sioux	-0.67	0.26
fat	-0.67	0.87
curious	-0.67	0.34
raging	-0.67	0.13
surviving	-0.66	0.20
distorted	-0.66	0.27
sheer	-0.65	0.19
odd	-0.65	0.32
imminent	-0.65	0.25
unconscious	-0.65	0.17
relentless	-0.64	0.16
perpetual	-0.64	0.18
harmful	-0.63	0.29
surprised	-0.63	0.58
brooding	-0.63	0.42
concerned	-0.63	0.37
gaping	-0.63	0.15
sorry	-0.62	0.79
limp	-0.62	0.25
smaller	-0.62	0.28
fierce	-0.62	0.17
mysterious	-0.62	0.32
mocking	-0.62	0.30
displaced	-0.62	0.18
premature	-0.60	0.17
quaint	-0.60	0.97
indifferent	-0.59	0.29
subversive	-0.59	0.14
disagreeable	-0.58	0.79
cute	-0.58	0.90
int	-0.58	0.18
partisan	-0.58	0.14
inward	-0.58	0.24
formidable	-0.58	0.23
hasty	-0.56	0.18
stronger	-0.56	0.30
strange	-0.56	0.38
destructive	-0.56	0.16
darker	-0.56	0.28
harder	-0.55	0.27
incapable	-0.55	0.13
feverish	-0.55	0.16
relevant	-0.55	0.36
eternal	-0.54	1.15
indefinite	-0.54	0.21
inflationary	-0.54	0.13
happier	-0.53	0.95
tattered	-0.53	0.35
reactionary	-0.53	0.23
unseen	-0.52	0.30
prodigious	-0.52	0.17
aged	-0.52	0.33
rival	-0.52	0.16
flexible	-0.52	0.89
suspicious	-0.52	0.45
delinquent	-0.52	0.18
worldly	-0.51	0.09
swollen	-0.51	0.20
bigger	-0.51	0.27
pagan	-0.51	0.35
incomplete	-0.51	1.24
grimy	-0.51	0.27
naive	-0.50	0.24
emotional	-0.50	0.20
tedious	-0.50	0.34
stinking	-0.50	0.42
crooked	-0.49	0.26
harsh	-0.49	0.22
ole	-0.49	0.31
liable	-0.49	0.16
stormy	-0.48	0.21
homesick	-0.48	0.75
rich	-0.48	0.84
ironic	-0.48	0.72
aware	-0.48	0.23
shorter	-0.47	0.26
capitalist	-0.47	0.17
successive	-0.47	0.11
inner	-0.47	0.22
tribal	-0.46	0.14
cheap	-0.46	0.32
sickly	-0.45	0.26
growing	-0.45	0.21
brighter	-0.45	0.30
bare	-0.45	0.30
wild	-0.44	0.21
instinctive	-0.44	0.17
hopeful	-0.44	0.80
conflicting	-0.44	0.21
romantic	-0.43	0.19
chronic	-0.43	0.14
underground	-0.43	0.12
taut	-0.43	0.24
adolescent	-0.43	0.24
breathless	-0.42	0.27
contracting	-0.42	0.11
numb	-0.42	0.25
unfinished	-0.42	0.12
blinding	-0.42	0.32
insistent	-0.41	0.20
tangible	-0.41	0.20
skinny	-0.41	0.42
sly	-0.41	0.23
ethical	-0.41	0.24
barren	-0.40	0.17
compelling	-0.40	0.12
haggard	-0.40	0.36
indian	-0.40	0.18
subtle	-0.40	1.02
abstract	-0.40	0.28
philippine	-0.40	0.10
nazi	-0.40	0.16
astonishing	-0.40	0.28
negative	-0.39	0.21
alarming	-0.39	0.32
fancy	-0.39	0.23
postwar	-0.39	0.15
staggering	-0.38	0.18
depressing	-0.38	1.07
inherent	-0.38	0.21
psychic	-0.38	0.11
isolated	-0.38	0.13
dim	-0.37	0.25
continuous	-0.37	0.13
psychiatric	-0.37	0.19
undue	-0.37	0.22
momentary	-0.37	0.15
idle	-0.37	0.23
different	-0.37	0.16
simpler	-0.37	0.17
provincial	-0.37	0.17
tighter	-0.37	0.17
capita	-0.37	0.14
older	-0.36	0.37
heavier	-0.36	0.25
startling	-0.36	0.42
dusty	-0.36	0.25
past	-0.35	0.15
due	-0.35	0.10
old	-0.35	1.00
heaviest	-0.35	0.20
defensive	-0.35	0.11
initial	-0.35	0.23
apparent	-0.35	0.14
lucky	-0.34	0.91
hazardous	-0.34	0.25
crumbling	-0.34	0.16
latin	-0.34	0.12
minor	-0.34	0.18
lighter	-0.33	0.26
prolonged	-0.33	0.11
hind	-0.33	0.19
dingy	-0.33	0.25
finer	-0.32	0.30
opposing	-0.32	0.11
momentous	-0.32	0.19
familiar	-0.32	1.02
continental	-0.32	0.12
antique	-0.32	0.16
prevalent	-0.32	0.96
temporary	-0.32	0.20
countless	-0.31	0.16
akin	-0.31	0.12
speculative	-0.31	0.23
competing	-0.31	0.12
mental	-0.31	0.12
boring	-0.30	0.25
physiological	-0.30	0.15
conscious	-0.30	0.23
cold	-0.30	0.77
responsible	-0.30	0.16
northwestern	-0.30	0.09
widespread	-0.29	0.16
physical	-0.29	0.15
arid	-0.29	0.14
coarse	-0.29	0.23
dismal	-0.29	0.35
khaki	-0.29	0.30
bankrupt	-0.28	0.13
almighty	-0.28	0.36
other	-0.28	0.18
menacing	-0.28	0.19
divine	-0.28	0.43
quaker	-0.28	0.16
soiled	-0.28	0.36
mute	-0.28	0.24
excessive	-0.28	0.22
overwhelming	-0.28	0.22
linguistic	-0.28	0.14
gigantic	-0.28	0.23
geographic	-0.27	0.12
cosmic	-0.27	0.29
irresistible	-0.27	0.18
various	-0.27	0.18
philosophical	-0.27	0.27
monetary	-0.26	0.19
thrilling	-0.26	0.32
global	-0.26	0.13
hereditary	-0.26	0.20
outright	-0.26	0.15
infinite	-0.26	0.20
surgical	-0.26	0.10
clearer	-0.26	0.25
hindu	-0.25	0.29
elevated	-0.25	0.16
primitive	-0.25	0.31
ghostly	-0.25	0.27
immense	-0.25	0.19
tremendous	-0.25	0.19
meager	-0.25	0.31
likely	-0.24	0.27
cheaper	-0.24	0.20
beneficial	-0.24	0.22
wooden	-0.24	0.16
shadowy	-0.24	0.29
sour	-0.24	0.86
wary	-0.24	0.40
abnormal	-0.24	0.20
larger	-0.24	0.18
legal	-0.24	0.21
cynical	-0.24	0.24
controversial	-0.24	0.44
varying	-0.24	0.22
drastic	-0.24	0.16
financial	-0.23	0.12
symbolic	-0.23	0.22
ceremonial	-0.23	0.19
elementary	-0.23	0.20
doubtful	-0.23	0.32
frozen	-0.23	0.26
martial	-0.23	0.14
religious	-0.23	0.31
multiple	-0.23	0.19
female	-0.23	0.30
scandinavian	-0.23	0.04
racial	-0.23	0.09
spiral	-0.22	0.15
asiatic	-0.22	0.05
commercial	-0.22	0.20
underlying	-0.22	0.16
habitual	-0.22	0.21
dual	-0.22	0.14
pregnant	-0.22	0.23
asleep	-0.21	0.30
bodily	-0.21	0.17
chinese	-0.21	0.12
prevailing	-0.21	0.15
internal	-0.21	0.15
independent	-0.21	0.19
sheltered	-0.21	1.12
newer	-0.21	0.13
separate	-0.21	0.12
inclined	-0.21	0.17
artificial	-0.21	0.14
goddamn	-0.21	0.79
vast	-0.21	0.18
wrinkled	-0.21	0.36
assistant	-0.20	0.11
lower	-0.20	0.20
diverse	-0.20	0.14
broader	-0.20	0.12
cherished	-0.20	0.17
existing	-0.20	0.18
operational	-0.20	0.13
southeastern	-0.20	0.10
periodic	-0.20	0.10
easier	-0.20	0.21
continual	-0.19	0.10
significant	-0.19	0.30
numerous	-0.19	0.18
wholesale	-0.19	0.08
bourgeois	-0.19	0.13
secret	-0.19	0.11
similar	-0.19	0.28
argentine	-0.19	0.04
warmer	-0.18	0.29
major	-0.18	0.15
southern	-0.18	0.09
vertical	-0.18	0.19
cuban	-0.18	0.12
imperative	-0.18	0.14
greasy	-0.18	0.37
judicial	-0.18	0.17
hawaiian	-0.18	0.09
solar	-0.18	0.15
functional	-0.18	0.10
smallest	-0.18	0.12
unbroken	-0.18	0.14
unbelievable	-0.18	0.34
communist	-0.18	0.14
parental	-0.17	0.17
individual	-0.17	0.12
boiling	-0.17	0.15
double	-0.17	0.10
abrupt	-0.17	0.31
deceased	-0.17	0.18
methodist	-0.17	0.29
immigrant	-0.17	0.05
sad	-0.17	0.79
radioactive	-0.17	0.17
blank	-0.17	0.34
empty	-0.17	0.18
legitimate	-0.17	0.13
unfavorable	-0.17	1.30
absolute	-0.17	0.18
lesser	-0.17	0.16
retreating	-0.17	0.18
moslem	-0.16	0.14
rubber	-0.16	0.13
curt	-0.16	0.20
entire	-0.16	0.17
male	-0.16	0.30
louder	-0.16	0.17
triple	-0.16	0.13
consequent	-0.15	0.16
med	-0.15	0.19
slack	-0.15	0.19
elaborate	-0.15	0.17
oblivious	-0.15	0.22
compulsory	-0.15	0.15
real	-0.15	1.08
opposite	-0.15	0.20
unpredictable	-0.15	0.45
governmental	-0.15	0.25
obsolete	-0.15	0.12
scottish	-0.15	0.09
stuffy	-0.15	0.26
softer	-0.15	0.22
organic	-0.15	0.17
ancient	-0.14	0.23
human	-0.14	0.15
simplest	-0.14	0.09
elder	-0.14	0.17
psychological	-0.14	0.12
holy	-0.14	0.45
everyday	-0.14	0.31
applicable	-0.14	0.33
timid	-0.14	0.39
economic	-0.14	0.11
guiding	-0.13	0.19
giant	-0.13	0.25
watchful	-0.13	0.39
paramount	-0.13	0.12
certain	-0.12	0.22
drunk	-0.12	0.93
jagged	-0.12	0.15
jinny	-0.12	0.18
huge	-0.12	0.27
negligible	-0.12	0.11
remote	-0.12	0.21
singular	-0.12	0.20
swelling	-0.11	0.14
eligible	-0.11	0.21
slippery	-0.11	0.22
fabulous	-0.11	0.12
mountainous	-0.11	0.10
intense	-0.11	0.14
selective	-0.11	0.19
occupational	-0.11	0.22
dominant	-0.11	0.12
domestic	-0.11	0.14
profound	-0.11	0.18
barbed	-0.11	0.13
conceivable	-0.11	0.20
unjust	-0.11	0.71
biological	-0.11	0.13
uniformed	-0.11	0.24
unused	-0.10	0.15
western	-0.10	0.05
portable	-0.10	0.15
fundamental	-0.10	0.15
difficult	-0.10	0.36
miscellaneous	-0.10	0.17
social	-0.10	0.12
electric	-0.10	0.13
arab	-0.10	0.11
virtual	-0.10	0.11
japanese	-0.10	0.06
accelerated	-0.10	0.11
constant	-0.10	0.06
vital	-0.09	0.28
germanic	-0.09	0.10
comparable	-0.09	0.14
slightest	-0.09	0.17
characteristic	-0.08	0.33
dense	-0.08	0.13
constitutional	-0.08	0.18
urban	-0.08	0.11
central	-0.08	0.03
korean	-0.08	0.11
unemployed	-0.08	0.15
convinced	-0.08	0.33
verbal	-0.08	0.22
territorial	-0.08	0.08
protective	-0.08	0.16
native	-0.08	0.13
weathered	-0.07	0.30
baptist	-0.07	0.25
moral	-0.07	0.14
spiritual	-0.07	0.27
syrian	-0.07	0.10
english	-0.07	0.05
northern	-0.07	0.09
political	-0.07	0.12
sacred	-0.07	0.31
sexual	-0.07	0.17
complex	-0.07	0.17
upper	-0.07	0.17
yugoslav	-0.07	0.06
eastern	-0.06	0.05
representative	-0.06	0.08
russian	-0.06	0.07
hoarse	-0.06	0.21
cultural	-0.06	0.13
nominal	-0.06	0.15
premier	-0.06	0.11
irish	-0.06	0.07
hostile	-0.06	0.26
absent	-0.06	0.18
rugged	-0.06	0.21
expanding	-0.06	0.10
technological	-0.05	0.18
swedish	-0.05	0.06
woolen	-0.05	0.26
papal	-0.05	0.13
expressionless	-0.05	0.26
synthetic	-0.05	0.13
sleepy	-0.05	0.35
anonymous	-0.05	0.17
mexican	-0.05	0.04
important	-0.05	0.34
present	-0.05	0.22
french	-0.05	0.06
new	-0.05	0.12
automatic	-0.05	0.10
desirable	-0.05	0.32
czech	-0.05	0.06
knitted	-0.04	0.23
static	-0.04	0.18
portuguese	-0.04	0.05
single	-0.04	0.07
miraculous	-0.04	0.21
striking	-0.04	0.33
indirect	-0.04	0.22
german	-0.04	0.06
spanish	-0.04	0.06
contemptuous	-0.04	0.34
cant	-0.04	0.24
finnish	-0.04	0.06
quivering	-0.04	0.25
relative	-0.04	0.15
coastal	-0.04	0.08
slight	-0.04	0.15
egyptian	-0.04	0.09
sensational	-0.04	0.29
danish	-0.04	0.07
italian	-0.04	0.06
vacant	-0.04	0.12
crowded	-0.04	0.18
soviet	-0.04	0.07
noticeable	-0.03	0.15
respective	-0.03	0.08
dutch	-0.03	0.05
basic	-0.03	0.17
rumanian	-0.03	0.06
persistent	-0.03	0.12
higher	-0.03	0.17
totalitarian	-0.03	0.10
exempt	-0.03	0.18
cardboard	-0.03	0.14
administrative	-0.03	0.12
forbidding	-0.03	0.20
fiscal	-0.03	0.11
taller	-0.03	0.26
unwilling	-0.03	0.20
hungarian	-0.03	0.06
turkish	-0.03	0.07
european	-0.03	0.06
regional	-0.03	0.06
stony	-0.03	0.22
rough	-0.02	0.27
usual	-0.02	0.15
austrian	-0.02	0.06
historic	-0.02	0.23
sunken	-0.02	0.34
polish	-0.02	0.06
frequent	-0.02	0.14
main	-0.02	0.11
educational	-0.02	0.14
greater	-0.02	0.20
belgian	-0.02	0.06
approximate	-0.02	0.23
horizontal	-0.02	0.21
orthodox	-0.02	0.24
protestant	-0.02	0.24
strenuous	-0.02	0.12
exact	-0.02	0.32
enormous	-0.02	0.18
principal	-0.02	0.22
complicated	-0.02	0.31
steaming	-0.02	0.23
electronic	-0.01	0.07
municipal	-0.01	0.15
vulnerable	-0.01	0.63
towering	-0.01	0.17
unprecedented	-0.01	0.18
catholic	-0.01	0.29
surrounding	-0.01	0.12
industrial	-0.01	0.10
universal	-0.01	0.17
scant	-0.01	0.25
foreign	-0.01	0.08
atomic	-0.01	0.15
bahai	-0.01	0.26
immediate	-0.01	0.25
swift	-0.00	0.10
tough	-0.00	1.05
alcoholic	-0.00	0.18
succeeding	-0.00	0.13
enlightened	-0.00	0.16
remaining	-0.00	0.08
american	-0.00	0.07
withholding	-0.00	0.09
smart	0.00	0.96
military	0.00	0.10
positive	0.00	0.09
costly	0.01	0.20
nearby	0.01	0.08
legislative	0.01	0.13
forthcoming	0.01	0.11
natural	0.01	0.10
distant	0.01	0.20
newest	0.01	0.11
tactical	0.01	0.18
earliest	0.01	0.09
wider	0.01	0.17
defiant	0.01	0.35
increasing	0.02	0.20
jewish	0.02	0.19
muscular	0.02	0.23
latest	0.02	0.22
concrete	0.02	0.08
greek	0.02	0.09
theoretical	0.02	0.18
bony	0.02	0.33
alive	0.02	0.33
pending	0.02	0.15
sure	0.02	0.98
neighboring	0.02	0.12
armed	0.02	0.07
ecclesiastical	0.02	0.12
strongest	0.02	0.17
brittle	0.03	0.26
powerful	0.03	0.18
amused	0.03	0.45
further	0.03	0.16
modern	0.03	0.11
secular	0.03	0.13
federal	0.03	0.11
vocational	0.03	0.18
fastest	0.03	0.15
norwegian	0.04	0.05
local	0.04	0.10
flying	0.04	0.13
clerical	0.04	0.10
national	0.04	0.10
invading	0.04	0.10
slick	0.04	0.33
british	0.04	0.07
adjacent	0.04	0.10
unpopular	0.04	0.24
african	0.04	0.10
civil	0.04	0.10
overall	0.05	0.23
muffled	0.05	0.22
trucking	0.05	0.13
roman	0.05	0.17
australian	0.05	0.05
simultaneous	0.05	0.10
insufficient	0.05	1.13
specific	0.05	0.25
sole	0.05	0.13
strict	0.05	0.17
mediterranean	0.05	0.05
sprawling	0.05	0.13
mechanized	0.05	0.15
corresponding	0.05	0.11
associate	0.05	0.17
caribbean	0.05	0.11
stellar	0.05	0.17
integral	0.06	0.14
parliamentary	0.06	0.13
limited	0.06	0.30
awed	0.06	0.50
democratic	0.06	0.18
primary	0.06	0.20
rural	0.06	0.16
seasonal	0.06	0.16
identical	0.06	0.29
neutral	0.06	0.05
metropolitan	0.06	0.04
congressional	0.06	0.18
cubic	0.06	0.13
chemical	0.06	0.10
technical	0.06	0.14
subsequent	0.06	0.09
auxiliary	0.06	0.07
large	0.06	0.16
potential	0.06	0.26
considerable	0.07	0.18
invisible	0.07	0.27
distinct	0.07	0.18
reminiscent	0.07	0.25
authoritative	0.07	0.20
obvious	0.07	0.20
subordinate	0.07	0.10
alternate	0.07	0.10
particular	0.07	0.28
oldest	0.07	0.21
strategic	0.07	0.14
ultimate	0.08	0.23
unfriendly	0.08	0.24
steep	0.08	0.19
militant	0.08	0.12
motionless	0.08	0.23
special	0.08	0.19
magnetic	0.08	0.14
extra	0.08	0.26
unlimited	0.08	0.28
deepest	0.08	0.12
notable	0.08	0.22
structural	0.09	0.15
damp	0.09	0.40
whole	0.09	0.15
rigid	0.09	0.19
christian	0.09	0.30
proposed	0.09	0.17
classical	0.09	0.10
allied	0.09	0.08
supreme	0.10	0.13
fascist	0.10	0.13
civilized	0.10	0.16
presbyterian	0.10	0.27
intricate	0.10	0.22
traditional	0.10	0.20
canadian	0.10	0.09
uncommon	0.10	0.85
socialist	0.10	0.12
fluttering	0.10	0.19
rocky	0.10	0.18
hard	0.10	0.98
winding	0.10	0.15
specialized	0.11	0.17
swiss	0.11	0.06
ambitious	0.11	0.25
editorial	0.11	0.17
striped	0.11	0.34
conventional	0.11	0.11
unconditional	0.11	0.11
prewar	0.11	0.13
gifted	0.11	0.25
automotive	0.11	0.15
current	0.11	0.12
lavish	0.12	0.20
baltic	0.12	0.09
gross	0.12	0.11
drooping	0.12	0.27
monthly	0.12	0.10
innocent	0.12	0.77
electoral	0.12	0.14
excess	0.12	0.07
academic	0.12	0.16
unofficial	0.12	0.18
uneven	0.12	0.17
mechanical	0.12	0.15
flat	0.12	0.26
tropical	0.12	0.14
naval	0.12	0.06
reciprocal	0.12	0.11
silent	0.12	0.31
beloved	0.12	0.23
super	0.13	0.11
great	0.13	0.23
electrical	0.13	0.10
declining	0.13	0.12
balkan	0.13	0.08
wiser	0.13	0.20
prime	0.13	0.17
persian	0.13	0.12
grazing	0.13	0.13
medieval	0.13	0.19
photographic	0.13	0.13
interim	0.14	0.15
useful	0.14	0.37
net	0.14	0.09
corporate	0.14	0.13
gaudy	0.14	0.20
total	0.14	0.17
dramatic	0.14	0.36
rusty	0.14	0.19
public	0.14	0.10
episcopal	0.14	0.26
following	0.14	0.18
raw	0.14	0.18
feudal	0.14	0.17
biggest	0.14	0.23
largest	0.15	0.14
previous	0.15	0.14
decisive	0.15	0.16
sizable	0.15	0.16
scanty	0.15	0.32
arabian	0.15	0.12
oriental	0.15	0.12
naked	0.15	0.87
eager	0.15	0.32
revolutionary	0.15	0.09
married	0.15	0.93
cooler	0.15	0.26
crucial	0.15	0.26
narrow	0.16	0.20
byzantine	0.16	0.11
institutional	0.16	0.11
occasional	0.16	0.10
direct	0.16	0.15
open	0.16	0.12
wooded	0.16	0.21
civic	0.16	0.16
understandable	0.16	0.11
dental	0.16	0.13
inc	0.17	0.12
eventual	0.17	0.24
cautious	0.17	0.31
private	0.17	0.19
privy	0.17	0.13
preceding	0.17	0.17
definite	0.17	0.27
medical	0.17	0.13
tory	0.18	0.11
advisory	0.18	0.13
average	0.18	0.10
ordinary	0.18	0.22
exceptional	0.18	0.22
sloping	0.18	0.18
maritime	0.18	0.08
longest	0.18	0.08
common	0.18	0.26
shaggy	0.18	0.33
offensive	0.18	0.08
deliberate	0.18	0.15
general	0.19	0.12
presidential	0.19	0.20
preparatory	0.19	0.07
supplementary	0.19	0.23
provisional	0.19	0.09
elderly	0.19	0.31
victorious	0.19	0.10
urgent	0.19	0.15
intellectual	0.19	0.20
soaring	0.19	0.11
flickering	0.20	0.35
armored	0.20	0.12
evident	0.20	0.14
feasible	0.20	0.30
gradual	0.20	0.10
unanimous	0.20	0.12
intensive	0.20	0.11
skeptical	0.20	0.22
marine	0.20	0.04
extraordinary	0.20	0.20
bearded	0.21	0.32
weekly	0.21	0.16
greatest	0.21	0.31
scarce	0.21	0.19
captive	0.21	0.12
joint	0.21	0.10
true	0.21	0.92
experimental	0.21	0.15
valid	0.21	0.25
musical	0.21	0.13
integrated	0.21	0.17
annual	0.21	0.09
nuclear	0.22	0.14
stray	0.22	0.24
tentative	0.22	0.16
substantial	0.22	0.23
classic	0.22	0.12
scientific	0.22	0.17
progressive	0.22	0.13
official	0.22	0.12
broad	0.22	0.24
regular	0.23	0.15
satisfying	0.23	0.22
squat	0.23	0.36
tan	0.23	0.30
junior	0.23	0.10
ready	0.23	0.29
indispensable	0.23	0.30
daily	0.23	0.09
wet	0.24	0.37
loose	0.24	0.19
inland	0.24	0.16
actual	0.24	0.22
final	0.24	0.17
additional	0.25	0.31
hourly	0.25	0.09
productive	0.25	0.13
thirsty	0.25	0.53
recent	0.25	0.15
preliminary	0.25	0.11
reluctant	0.25	0.19
clinical	0.25	0.15
civilian	0.26	0.15
