bleak	-0.49	0.16
conceivable	-0.48	0.17
belligerent	-0.48	0.19
pallid	-0.47	0.27
righteous	-0.47	0.20
troublesome	-0.47	0.38
indefinite	-0.47	0.12
unimportant	-0.46	0.32
parliamentary	-0.46	0.14
everyday	-0.46	0.38
stark	-0.46	0.14
masked	-0.46	0.21
consequent	-0.45	0.18
curious	-0.45	0.41
drooping	-0.45	0.22
tough	-0.45	1.11
wee	-0.45	0.25
armed	-0.44	0.09
motionless	-0.44	0.23
unscrupulous	-0.44	0.24
difficult	-0.44	0.29
familiar	-0.44	0.99
watchful	-0.44	0.28
scornful	-0.44	0.20
mystical	-0.44	0.22
inadequate	-0.43	0.19
dubious	-0.43	0.14
endless	-0.43	0.12
colossal	-0.43	0.32
defiant	-0.42	0.21
undue	-0.42	0.16
hairy	-0.41	0.18
present	-0.41	0.25
empty	-0.41	0.25
naive	-0.41	0.19
halting	-0.41	0.20
singular	-0.41	0.44
uneven	-0.41	0.16
shrill	-0.40	0.20
extravagant	-0.40	0.16
unfinished	-0.40	0.28
crooked	-0.38	0.21
incidental	-0.38	0.24
tense	-0.38	0.22
correct	-0.37	0.20
domestic	-0.37	0.22
intense	-0.36	0.20
overwhelming	-0.36	0.23
obstinate	-0.36	0.13
prone	-0.36	0.21
married	-0.36	0.81
partisan	-0.35	0.05
explosive	-0.35	0.28
alive	-0.35	0.35
vanishing	-0.34	0.16
poisonous	-0.34	0.26
arbitrary	-0.34	0.18
slippery	-0.34	0.15
proud	-0.34	0.86
heroic	-0.33	0.17
artificial	-0.33	0.11
sombre	-0.33	0.19
tangled	-0.32	0.24
unnoticed	-0.32	0.09
lingering	-0.31	1.03
booming	-0.31	0.14
african	-0.31	0.23
continual	-0.31	0.13
existing	-0.30	0.18
superficial	-0.30	0.20
alien	-0.30	0.09
comic	-0.30	0.14
extreme	-0.29	0.11
sexual	-0.29	0.15
absent	-0.29	0.08
mere	-0.29	0.17
unpopular	-0.29	0.20
hasty	-0.29	0.10
unknown	-0.28	0.13
chilly	-0.28	0.32
shaggy	-0.28	0.26
theological	-0.28	0.14
secret	-0.28	0.17
greasy	-0.27	0.20
unsuccessful	-0.27	0.11
notorious	-0.27	0.10
roving	-0.26	0.20
huge	-0.26	0.25
hazardous	-0.26	0.26
meek	-0.26	0.30
crude	-0.26	0.12
hard	-0.26	1.04
late	-0.26	0.26
decisive	-0.25	0.18
rash	-0.25	0.12
purty	-0.25	0.93
victorious	-0.25	0.10
ready	-0.25	0.23
lucky	-0.25	0.84
invisible	-0.24	0.31
akin	-0.24	0.15
imaginary	-0.24	0.22
swell	-0.24	0.36
evident	-0.24	0.18
grateful	-0.24	0.86
unfavorable	-0.24	0.33
lawful	-0.24	0.13
rough	-0.23	0.19
piercing	-0.23	0.13
hoarse	-0.23	0.22
insignificant	-0.23	0.27
shadowy	-0.23	0.22
surprising	-0.22	0.44
prolonged	-0.22	0.16
unusual	-0.22	1.16
wet	-0.22	0.28
admiring	-0.22	0.30
sundry	-0.22	0.09
noticeable	-0.21	0.16
abrupt	-0.21	0.13
sour	-0.21	0.19
underground	-0.20	0.16
aged	-0.19	0.42
bankrupt	-0.19	0.16
wild	-0.19	0.23
cuban	-0.19	0.06
sensory	-0.18	0.15
marine	-0.18	0.12
eager	-0.18	0.25
sprawling	-0.18	0.21
deaf	-0.18	0.25
liable	-0.18	0.17
strenuous	-0.18	0.19
sensational	-0.18	0.40
mocking	-0.17	0.26
momentary	-0.17	0.21
frequent	-0.17	0.11
profound	-0.17	0.21
unsatisfactory	-0.17	0.23
devoid	-0.17	0.11
verbal	-0.16	0.10
stinging	-0.16	0.22
dreamy	-0.16	0.25
mammoth	-0.16	0.14
loose	-0.16	0.08
inter	-0.16	0.11
medium	-0.16	0.23
arrogant	-0.16	0.22
supposed	-0.15	0.12
gradual	-0.15	0.15
emotional	-0.15	0.08
withered	-0.15	0.29
continuous	-0.15	0.12
dim	-0.15	0.24
guiding	-0.15	0.15
outward	-0.14	0.13
cautious	-0.14	0.20
revolutionary	-0.14	0.09
stormy	-0.14	0.15
arctic	-0.14	0.13
indirect	-0.14	0.19
instinctive	-0.14	0.13
subordinate	-0.14	0.26
inclined	-0.13	0.20
distant	-0.13	0.16
subconscious	-0.13	0.15
yawning	-0.13	0.17
astral	-0.13	0.23
arid	-0.13	0.11
triple	-0.13	0.19
prevalent	-0.13	0.25
longest	-0.13	0.08
cheap	-0.12	0.30
polar	-0.12	0.11
offensive	-0.12	0.21
thoughtful	-0.12	0.37
stolid	-0.11	0.16
indomitable	-0.11	0.16
expensive	-0.11	0.15
conflicting	-0.11	0.20
subsequent	-0.11	0.23
muddy	-0.11	0.16
civil	-0.11	0.06
prevailing	-0.11	0.25
crumbling	-0.11	0.15
remaining	-0.10	0.13
coarse	-0.10	0.23
romantic	-0.10	0.29
defensive	-0.10	0.11
judicial	-0.10	0.08
horizontal	-0.10	0.09
dishonest	-0.10	0.21
vocal	-0.09	0.12
memorable	-0.09	0.21
federal	-0.09	0.09
charred	-0.09	0.18
habitual	-0.09	0.14
willing	-0.09	0.18
monthly	-0.09	0.07
widespread	-0.09	0.19
steep	-0.09	0.07
tremulous	-0.09	0.28
mexican	-0.08	0.05
apparent	-0.08	0.15
heaviest	-0.08	0.18
magnetic	-0.08	0.22
costly	-0.08	0.19
electoral	-0.08	0.10
isolated	-0.08	0.18
towering	-0.08	0.13
persistent	-0.07	0.12
enthusiastic	-0.07	0.27
long	-0.07	0.13
almighty	-0.07	0.20
lasting	-0.07	0.19
remote	-0.07	0.17
sublime	-0.07	0.20
strategic	-0.06	0.19
bodily	-0.06	0.08
dual	-0.06	0.19
prussian	-0.06	0.13
incessant	-0.06	0.10
papal	-0.06	0.14
succeeding	-0.06	0.10
disturbing	-0.05	0.43
ceaseless	-0.05	0.10
finishing	-0.05	0.14
vacant	-0.05	0.14
allied	-0.05	0.09
cold	-0.05	0.26
elusive	-0.05	0.25
rusty	-0.05	0.24
elder	-0.05	0.30
swift	-0.04	0.14
inferior	-0.04	0.18
nicaraguan	-0.04	0.10
weaker	-0.04	0.30
dian	-0.04	0.14
insufficient	-0.04	0.22
bare	-0.04	0.20
junior	-0.04	0.11
constitutional	-0.04	0.13
daily	-0.04	0.16
folding	-0.04	0.14
bald	-0.03	0.21
diverse	-0.03	0.23
intact	-0.03	0.11
inaugural	-0.03	0.14
rubber	-0.03	0.16
similar	-0.03	0.20
female	-0.03	0.19
delighted	-0.03	0.73
psychic	-0.03	0.19
louder	-0.03	0.16
primitive	-0.03	0.08
canadian	-0.03	0.11
prehistoric	-0.03	0.10
gigantic	-0.03	0.12
soiled	-0.03	0.30
intermittent	-0.03	0.09
secondary	-0.02	0.16
possible	-0.02	0.24
audible	-0.02	0.11
insistent	-0.02	0.22
traditional	-0.02	0.13
governmental	-0.02	0.15
homeward	-0.02	0.14
young	-0.01	0.88
ambitious	-0.01	0.23
incoming	-0.01	0.14
specific	-0.01	0.15
manifest	-0.01	0.16
minor	-0.01	0.15
bewildering	-0.01	0.37
stationary	-0.01	0.10
peculiar	-0.01	0.38
identical	-0.01	0.18
legislative	-0.01	0.09
widening	-0.01	0.14
puffing	-0.00	0.10
naked	-0.00	0.23
astounding	-0.00	0.31
innate	-0.00	0.20
personal	-0.00	0.12
concrete	-0.00	0.14
immediate	-0.00	0.19
northwestern	-0.00	0.13
urgent	-0.00	0.19
sticky	0.00	0.21
presidential	0.00	0.10
sheer	0.00	0.18
valiant	0.00	0.16
supreme	0.00	0.17
utmost	0.00	0.23
rocky	0.00	0.08
pending	0.01	0.10
hazy	0.01	0.17
fascist	0.01	0.05
wilder	0.01	0.14
anonymous	0.01	0.17
administrative	0.01	0.11
stupendous	0.01	0.14
applicable	0.01	0.16
beneficent	0.01	0.26
voluntary	0.01	0.13
academic	0.01	0.09
jagged	0.01	0.09
countless	0.02	0.13
approximate	0.02	0.15
slow	0.02	0.12
valid	0.02	0.14
dramatic	0.02	0.33
innumerable	0.02	0.10
enormous	0.02	0.20
legal	0.02	0.10
heavy	0.02	0.17
obscure	0.02	0.13
cynical	0.02	0.24
protective	0.02	0.20
provisional	0.03	0.07
detached	0.03	0.19
previous	0.03	0.18
capita	0.03	0.10
accompanying	0.03	0.14
alternating	0.03	0.17
impulsive	0.03	0.19
arab	0.03	0.06
miniature	0.03	0.13
tireless	0.03	0.07
significant	0.03	0.41
military	0.03	0.12
conventional	0.04	0.12
separate	0.04	0.08
dominant	0.04	0.09
faintest	0.04	0.15
adjacent	0.04	0.07
governing	0.04	0.08
loud	0.04	0.24
internal	0.04	0.17
diminishing	0.04	0.08
hereditary	0.04	0.10
afloat	0.04	0.06
critical	0.05	0.11
muffled	0.05	0.19
militant	0.05	0.11
northern	0.05	0.03
communist	0.05	0.06
beneficial	0.05	0.26
volcanic	0.05	0.08
big	0.05	0.30
outstretched	0.05	0.27
financial	0.05	0.11
indian	0.05	0.09
vertical	0.05	0.05
noisy	0.05	0.22
giant	0.06	0.22
continental	0.06	0.11
successive	0.06	0.08
wooden	0.06	0.13
precise	0.06	0.08
unlimited	0.06	0.22
obsolete	0.06	0.17
explicit	0.06	0.16
fiery	0.06	0.23
gaunt	0.06	0.24
reactionary	0.07	0.13
khaki	0.07	0.36
postal	0.07	0.11
aggressive	0.07	0.12
ancient	0.07	0.11
sovereign	0.07	0.17
alert	0.07	0.20
arabian	0.07	0.04
honorary	0.07	0.07
increasing	0.08	0.14
potential	0.08	0.12
anti	0.08	0.18
appreciative	0.08	0.25
especial	0.08	0.20
direct	0.08	0.16
quarterly	0.08	0.16
functional	0.08	0.10
prodigious	0.08	0.19
easiest	0.08	0.22
eligible	0.08	0.19
electrical	0.08	0.10
sober	0.08	0.15
mystic	0.08	0.15
sunken	0.08	0.22
democratic	0.08	0.05
elevated	0.08	0.04
scotch	0.09	0.19
infinite	0.09	0.14
strongest	0.09	0.25
positive	0.09	0.17
different	0.09	0.12
naval	0.09	0.08
undisturbed	0.09	0.19
satisfying	0.09	0.43
official	0.09	0.13
assistant	0.09	0.06
rainy	0.09	0.25
visible	0.09	0.08
tangible	0.09	0.14
metropolitan	0.09	0.18
wooded	0.10	0.11
municipal	0.10	0.05
intervening	0.10	0.05
mental	0.10	0.11
congressional	0.10	0.08
incalculable	0.10	0.18
hind	0.10	0.25
emphatic	0.10	0.16
negative	0.10	0.16
oldest	0.10	0.38
socialist	0.10	0.04
preparatory	0.10	0.18
sloping	0.10	0.09
reserve	0.10	0.08
dense	0.10	0.16
small	0.10	0.15
flickering	0.10	0.25
overhanging	0.10	0.14
important	0.10	0.35
perceptible	0.11	0.14
physical	0.11	0.10
older	0.11	0.38
vast	0.11	0.12
eccentric	0.11	0.21
pessimistic	0.11	0.24
disappointing	0.11	0.19
slower	0.11	0.14
territorial	0.11	0.16
blinding	0.11	0.17
geological	0.11	0.16
stony	0.11	0.17
fiscal	0.11	0.11
wont	0.11	0.09
soviet	0.11	0.07
editorial	0.11	0.11
shortest	0.11	0.12
humble	0.11	0.21
payable	0.12	0.11
specialized	0.12	0.11
representative	0.12	0.09
subjective	0.12	0.09
open	0.12	0.14
harmless	0.12	0.31
literal	0.12	0.16
everlasting	0.12	0.17
rapid	0.12	0.09
opposing	0.12	0.07
miraculous	0.12	0.31
current	0.12	0.19
sharp	0.13	0.14
political	0.13	0.10
wistful	0.13	0.70
tremendous	0.13	0.26
australian	0.13	0.04
youngest	0.13	0.39
local	0.13	0.11
wrinkled	0.13	0.29
raw	0.13	0.19
temporary	0.13	0.17
senatorial	0.13	0.11
male	0.13	0.12
austere	0.13	0.11
manual	0.14	0.14
bony	0.14	0.25
bolshevik	0.14	0.09
indispensable	0.14	0.17
unbroken	0.14	0.14
ordinary	0.14	0.27
actual	0.14	0.13
meager	0.14	0.29
boiling	0.14	0.22
primary	0.14	0.19
various	0.14	0.12
diplomatic	0.14	0.09
ponderous	0.14	0.21
moist	0.14	0.23
obtainable	0.14	0.26
elementary	0.15	0.11
maternal	0.15	0.27
imperative	0.15	0.20
other	0.15	0.10
foreign	0.15	0.06
regular	0.15	0.15
ancestral	0.15	0.12
mediterranean	0.15	0.03
psychological	0.15	0.12
baptist	0.15	0.04
operative	0.15	0.07
central	0.15	0.05
commanding	0.15	0.08
winged	0.16	0.29
american	0.16	0.11
rhythmic	0.16	0.06
unprecedented	0.16	0.36
extraordinary	0.16	0.43
general	0.16	0.12
philippine	0.16	0.07
bourgeois	0.16	0.12
cumulative	0.16	0.12
final	0.16	0.13
managing	0.16	0.09
narrow	0.16	0.10
dutch	0.16	0.15
total	0.16	0.12
industrial	0.16	0.12
disinterested	0.17	0.15
speedy	0.17	0.15
irregular	0.17	0.09
constant	0.17	0.08
brief	0.17	0.15
bearded	0.17	0.28
cosmic	0.17	0.15
strict	0.17	0.12
slight	0.17	0.12
gratifying	0.17	0.27
hungarian	0.17	0.06
lesser	0.17	0.11
flat	0.17	0.14
respective	0.17	0.07
revolving	0.17	0.10
western	0.17	0.04
attentive	0.18	0.24
productive	0.18	0.11
winding	0.18	0.11
corporate	0.18	0.12
fit	0.18	0.15
economic	0.18	0.16
semi	0.18	0.12
tribal	0.18	0.09
seasoned	0.18	0.13
eastern	0.18	0.03
whole	0.18	0.17
foregoing	0.18	0.17
special	0.18	0.23
dozier	0.18	0.67
prospective	0.18	0.16
transatlantic	0.18	0.07
experimental	0.18	0.13
physiological	0.18	0.11
quick	0.18	0.21
deceased	0.19	0.20
single	0.19	0.08
vice	0.19	0.06
slightest	0.19	0.10
auxiliary	0.19	0.07
compulsory	0.19	0.07
natural	0.19	0.18
immemorial	0.19	0.08
speculative	0.19	0.13
considerable	0.19	0.20
particular	0.19	0.16
biological	0.19	0.12
corresponding	0.19	0.12
regional	0.19	0.10
automatic	0.19	0.10
flattering	0.19	0.16
outer	0.19	0.06
surrounding	0.19	0.07
equivalent	0.19	0.11
public	0.19	0.10
asiatic	0.20	0.06
intensive	0.20	0.11
lofty	0.20	0.09
earlier	0.20	0.06
main	0.20	0.07
nominal	0.20	0.13
sensitive	0.20	0.25
projecting	0.20	0.08
onetime	0.20	0.13
paramount	0.20	0.14
outstanding	0.20	0.22
wary	0.20	0.59
vital	0.20	0.23
sociological	0.20	0.13
sanitary	0.20	0.14
joyful	0.20	0.18
dynamic	0.20	0.16
early	0.21	0.06
russian	0.21	0.07
seasonal	0.21	0.20
social	0.21	0.11
hindu	0.21	0.07
independent	0.21	0.12
entire	0.21	0.13
british	0.21	0.05
slack	0.21	0.10
legitimate	0.21	0.15
gray	0.21	0.36
freezing	0.21	0.21
net	0.21	0.18
temporal	0.21	0.33
advancing	0.21	0.15
egyptian	0.21	0.05
imposing	0.22	0.21
human	0.22	0.11
exalted	0.22	0.13
famed	0.22	0.14
philosophical	0.22	0.07
powerful	0.22	0.19
nimble	0.22	0.26
unmistakable	0.22	0.05
solar	0.22	0.12
chief	0.22	0.11
sacred	0.22	0.15
earnest	0.22	0.23
intermediate	0.22	0.14
principal	0.23	0.15
sleek	0.23	0.26
liberal	0.23	0.05
electric	0.23	0.07
argentine	0.23	0.07
adverse	0.23	1.18
shiny	0.23	0.27
probable	0.23	0.28
venerable	0.23	0.22
religious	0.23	0.08
european	0.23	0.06
organic	0.23	0.08
forthcoming	0.23	0.12
metallic	0.23	0.16
maximum	0.23	0.12
international	0.24	0.10
occasional	0.24	0.17
flaming	0.24	0.27
rousing	0.24	0.11
ginger	0.24	0.14
advisable	0.24	0.19
husky	0.24	0.23
yearly	0.24	0.14
national	0.24	0.09
ecclesiastical	0.24	0.08
thick	0.24	0.24
definite	0.24	0.18
improbable	0.24	0.36
weekly	0.24	0.10
customary	0.25	0.20
hopeful	0.25	0.35
ethical	0.25	0.10
holy	0.25	0.16
deep	0.25	0.09
private	0.25	0.14
olympic	0.25	0.10
greatest	0.25	0.23
japanese	0.25	0.05
moslem	0.25	0.04
spanish	0.25	0.06
advisory	0.25	0.12
dental	0.25	0.80
unanimous	0.26	0.23
appreciable	0.26	0.14
technical	0.26	0.09
aesthetic	0.26	0.09
tentative	0.26	0.14
joint	0.26	0.11
curved	0.26	0.10
astonishing	0.26	0.45
turkish	0.26	0.07
cultural	0.26	0.14
chemical	0.26	0.11
episcopal	0.26	0.08
filipino	0.26	0.10
lowest	0.26	0.10
fundamental	0.26	0.24
varying	0.26	0.10
large	0.26	0.13
educational	0.26	0.13
shorter	0.26	0.23
jewish	0.26	0.06
recent	0.26	0.24
sole	0.27	0.17
french	0.27	0.07
racial	0.27	0.08
smallest	0.27	0.11
literary	0.27	0.09
immense	0.27	0.20
imperial	0.27	0.05
variable	0.27	0.13
divine	0.27	0.34
initial	0.27	0.13
complicated	0.27	0.12
low	0.27	0.14
untouched	0.28	0.09
inner	0.28	0.15
commercial	0.28	0.11
limited	0.28	0.11
scientific	0.28	0.09
orthodox	0.28	0.06
average	0.28	0.10
linguistic	0.28	0.13
greater	0.28	0.14
individual	0.28	0.16
contemporary	0.28	0.17
necessary	0.28	0.19
abreast	0.28	0.11
easier	0.28	0.22
numerous	0.29	0.16
