ambitious	-1.26	0.62
drunken	-1.26	0.31
continuous	-1.25	0.89
different	-1.24	0.88
haggard	-1.23	0.32
thrilling	-1.22	0.81
malicious	-1.22	0.25
disturbing	-1.21	0.74
ole	-1.20	0.77
mortal	-1.19	0.84
ugly	-1.17	0.24
deaf	-1.17	0.18
ferocious	-1.15	0.27
piteous	-1.14	0.34
absurd	-1.14	0.15
fierce	-1.13	0.19
prone	-1.13	0.21
exciting	-1.13	1.00
lifeless	-1.13	0.27
humiliating	-1.12	0.89
indirect	-1.12	0.90
ghostly	-1.12	0.28
unreasonable	-1.11	0.16
drunk	-1.11	0.63
useless	-1.10	0.15
reckless	-1.09	0.23
fatal	-1.09	0.91
pitiless	-1.09	0.14
impressive	-1.09	0.94
false	-1.09	0.20
ridiculous	-1.09	0.19
impudent	-1.08	0.19
unnecessary	-1.08	0.20
unfit	-1.08	0.17
bitter	-1.08	0.18
extravagant	-1.07	0.19
desperate	-1.07	0.22
prostrate	-1.06	0.31
disgraced	-1.06	0.27
lonesome	-1.05	0.27
incredible	-1.05	0.17
remotest	-1.04	0.76
miraculous	-1.04	0.90
obstinate	-1.04	0.20
famous	-1.03	0.85
tragic	-1.03	0.43
superstitious	-1.02	0.17
bewildered	-1.02	0.34
traditional	-1.01	1.07
noticeable	-1.01	0.38
ragged	-1.01	0.25
nervous	-1.01	0.30
mischievous	-1.00	0.15
familiar	-0.99	0.84
grim	-0.99	0.25
impetuous	-0.99	0.75
blank	-0.98	0.34
unwelcome	-0.98	0.86
uncertain	-0.98	0.27
dull	-0.97	0.24
morbid	-0.97	0.18
mournful	-0.96	0.39
fraudulent	-0.96	0.27
pernicious	-0.96	0.25
trivial	-0.95	0.15
sore	-0.95	0.33
disabled	-0.95	0.12
sorrowful	-0.94	0.31
chronic	-0.93	0.17
bruised	-0.93	0.30
howling	-0.92	0.21
sensitive	-0.92	0.82
petty	-0.90	0.16
naked	-0.89	0.30
inexplicable	-0.89	0.29
protracted	-0.89	0.18
dingy	-0.89	0.27
furious	-0.88	0.17
imminent	-0.88	0.22
contradictory	-0.88	0.18
sorry	-0.88	0.69
unimportant	-0.88	0.17
dizzy	-0.87	0.22
fitful	-0.86	0.21
absorbing	-0.86	0.24
hardened	-0.84	0.12
superficial	-0.84	0.19
devoid	-0.83	0.17
dirty	-0.83	0.19
commonplace	-0.83	0.17
eldest	-0.82	0.93
sudden	-0.82	0.25
queer	-0.81	0.54
lawless	-0.81	0.15
tired	-0.80	0.40
imperfect	-0.80	0.17
unscrupulous	-0.79	0.21
youngest	-0.79	0.94
tedious	-0.79	0.33
weird	-0.78	0.29
alleged	-0.77	0.29
impracticable	-0.77	0.14
coarse	-0.77	0.21
mysterious	-0.77	0.28
lone	-0.77	0.32
savage	-0.76	0.14
notorious	-0.76	0.25
arbitrary	-0.76	0.21
wild	-0.75	0.18
sly	-0.74	0.19
audible	-0.74	0.11
sentimental	-0.74	0.25
mute	-0.73	0.28
singular	-0.73	0.39
innocent	-0.73	0.97
clumsy	-0.73	0.17
plausible	-0.73	0.24
unequal	-0.72	0.18
barren	-0.72	0.28
erroneous	-0.72	0.21
deficient	-0.70	0.18
liable	-0.70	0.32
jealous	-0.70	0.25
everlasting	-0.70	1.03
fictitious	-0.69	0.17
artificial	-0.69	0.23
irregular	-0.69	0.11
aching	-0.69	0.23
favourite	-0.68	0.86
depressed	-0.68	0.31
suspicious	-0.68	0.24
naughty	-0.68	0.86
unusual	-0.66	0.33
asleep	-0.66	0.33
incapable	-0.66	0.23
adrift	-0.66	0.25
uneasy	-0.66	0.24
comical	-0.66	0.47
sombre	-0.65	0.35
fantastic	-0.65	0.34
violent	-0.65	0.09
angry	-0.65	0.28
formidable	-0.65	0.21
empty	-0.65	0.30
rash	-0.64	0.15
surprising	-0.64	0.51
faint	-0.64	0.37
crude	-0.63	0.14
monotonous	-0.63	0.25
pallid	-0.63	0.30
curious	-0.63	0.50
doubtful	-0.63	0.17
interesting	-0.62	1.03
tame	-0.62	0.10
scared	-0.62	0.31
impatient	-0.60	0.31
confused	-0.60	0.20
serious	-0.60	0.21
feverish	-0.60	0.29
extraordinary	-0.60	0.27
complicated	-0.60	0.37
egyptian	-0.59	0.10
hoarse	-0.59	0.23
sleepy	-0.59	0.33
gratifying	-0.59	0.26
excited	-0.59	0.24
urgent	-0.58	0.19
hysterical	-0.58	0.13
mere	-0.58	0.16
offensive	-0.58	0.42
notable	-0.58	0.44
frantic	-0.58	0.14
pathetic	-0.57	0.31
obnoxious	-0.57	0.93
sectional	-0.57	0.10
inadequate	-0.57	0.18
severe	-0.56	0.19
wholesale	-0.56	0.29
obscure	-0.56	0.27
prodigious	-0.56	0.25
audacious	-0.55	0.15
moody	-0.54	0.16
wondrous	-0.54	0.29
shrill	-0.54	0.21
acceptable	-0.54	1.04
glaring	-0.54	0.15
memorable	-0.54	0.31
frightened	-0.53	0.37
speechless	-0.53	0.23
unsatisfactory	-0.53	0.24
inconsistent	-0.53	0.21
conspicuous	-0.53	0.30
insufficient	-0.52	0.22
worldly	-0.52	0.26
decisive	-0.52	0.19
hindu	-0.52	0.26
utter	-0.52	0.32
forbidding	-0.52	0.19
infallible	-0.52	0.97
imperious	-0.52	0.14
embarrassed	-0.51	0.27
discontented	-0.51	0.84
excessive	-0.50	0.18
barbarous	-0.50	0.13
odd	-0.50	0.94
significant	-0.50	0.44
tearful	-0.50	0.31
effectual	-0.50	0.94
inseparable	-0.50	0.25
infernal	-0.50	0.62
applicable	-0.50	0.28
lavish	-0.49	0.15
prevalent	-0.49	0.10
hasty	-0.48	0.17
deliberate	-0.48	0.19
democratic	-0.48	0.21
difficult	-0.48	0.46
afraid	-0.48	0.80
casual	-0.48	0.12
revolutionary	-0.47	0.14
shabby	-0.47	0.16
unmistakable	-0.47	0.20
opposing	-0.47	0.14
inevitable	-0.47	0.27
timid	-0.47	0.30
improbable	-0.46	0.32
astonishing	-0.46	0.31
fruitless	-0.46	0.14
disgusted	-0.45	0.35
marvellous	-0.45	0.34
stormy	-0.45	0.21
gaunt	-0.45	0.25
yearly	-0.45	0.13
dissatisfied	-0.45	0.27
downright	-0.44	0.23
bleak	-0.44	0.35
impenetrable	-0.44	0.27
overwhelming	-0.44	0.24
bare	-0.44	0.30
trifling	-0.43	0.14
sunken	-0.43	0.31
indignant	-0.43	0.25
dim	-0.43	0.22
muffled	-0.42	0.13
mock	-0.42	0.19
unconscious	-0.42	0.15
electoral	-0.41	0.14
slow	-0.41	0.23
unaccountable	-0.41	0.19
solitary	-0.41	0.23
striking	-0.40	0.55
undue	-0.40	0.15
ashamed	-0.40	0.35
conscious	-0.40	0.16
contemptuous	-0.40	0.17
abrupt	-0.40	0.25
unknown	-0.39	0.09
theatrical	-0.39	0.25
pained	-0.39	0.31
sundry	-0.39	0.09
hostile	-0.39	0.14
little	-0.38	1.03
needless	-0.38	0.17
outraged	-0.38	0.26
noisy	-0.37	0.69
secular	-0.37	0.19
solemn	-0.37	0.25
darkest	-0.37	0.14
outstretched	-0.36	0.20
peculiar	-0.36	0.22
vacant	-0.36	0.36
motionless	-0.36	0.23
obed	-0.36	0.16
grizzly	-0.36	0.12
subordinate	-0.35	0.23
contending	-0.35	0.20
incomplete	-0.35	0.15
freezing	-0.35	0.27
prolonged	-0.35	0.21
anxious	-0.35	0.25
potent	-0.35	1.02
speculative	-0.35	0.12
aged	-0.35	0.43
hind	-0.35	0.11
shifting	-0.35	0.14
rude	-0.35	0.08
inexorable	-0.35	0.14
dusty	-0.34	0.25
manifold	-0.34	0.20
minor	-0.34	0.11
retreating	-0.34	0.15
uncommon	-0.33	0.30
outward	-0.33	0.19
superfluous	-0.33	0.20
precious	-0.33	0.94
particular	-0.33	0.30
bewildering	-0.32	0.27
continual	-0.32	0.14
wonderful	-0.32	0.33
kinder	-0.32	0.15
dearest	-0.31	0.85
astonished	-0.31	0.32
rusty	-0.31	0.23
exacting	-0.31	0.12
rigid	-0.31	0.13
incessant	-0.31	0.17
smaller	-0.30	0.27
languid	-0.30	0.34
ingenious	-0.30	0.12
laborious	-0.30	0.34
perceptible	-0.30	0.13
total	-0.30	0.31
cunning	-0.30	0.27
conventional	-0.30	0.08
sheer	-0.29	0.10
shy	-0.29	0.25
imperative	-0.29	0.25
partisan	-0.29	0.23
slight	-0.29	0.20
stern	-0.29	0.23
similar	-0.29	0.22
afloat	-0.29	0.07
veritable	-0.29	0.17
absent	-0.29	0.26
shallow	-0.28	0.27
increasing	-0.28	0.26
long	-0.28	0.16
wont	-0.28	0.19
contemporary	-0.28	0.12
vertical	-0.28	0.11
lowest	-0.28	0.16
scanty	-0.28	0.19
invaluable	-0.28	1.05
mighty	-0.27	0.25
unsettled	-0.27	0.11
arid	-0.27	0.25
weaker	-0.26	0.35
wrinkled	-0.26	0.29
occasional	-0.26	0.09
annoyed	-0.25	0.32
conflicting	-0.25	0.12
evident	-0.25	0.27
amused	-0.25	0.23
succeeding	-0.25	0.27
illustrious	-0.25	1.05
laboring	-0.25	0.20
eccentric	-0.24	0.15
smallest	-0.24	0.22
enormous	-0.24	0.20
puzzled	-0.24	0.29
louder	-0.24	0.30
suggestive	-0.24	1.06
numerous	-0.24	0.15
crooked	-0.23	0.13
indescribable	-0.23	0.25
manifest	-0.23	0.16
opposite	-0.23	0.12
distinctive	-0.23	0.27
wistful	-0.22	0.28
successive	-0.22	0.13
presidential	-0.22	0.13
rough	-0.22	0.13
est	-0.22	0.10
mormon	-0.22	0.10
relative	-0.22	0.09
conclusive	-0.21	0.31
parisian	-0.21	0.14
legislative	-0.21	0.18
valid	-0.21	0.23
turkish	-0.21	0.09
victorious	-0.21	0.13
marvelous	-0.21	0.32
russian	-0.21	0.11
pending	-0.20	0.13
concerned	-0.20	0.18
aware	-0.20	0.19
foregoing	-0.20	0.13
darker	-0.20	0.35
unfavorable	-0.20	0.32
parallel	-0.20	0.15
historic	-0.20	0.22
complex	-0.19	0.17
silent	-0.19	0.33
various	-0.19	0.20
remarkable	-0.19	0.40
oldest	-0.19	0.22
separate	-0.19	0.14
federal	-0.19	0.14
passionate	-0.18	0.16
unutterable	-0.18	0.17
extra	-0.18	0.29
huge	-0.18	0.25
antislavery	-0.18	0.09
older	-0.18	0.36
hollow	-0.18	0.16
mediterranean	-0.17	0.21
slightest	-0.17	0.20
isolated	-0.17	0.17
identical	-0.17	0.22
heavy	-0.17	0.17
expensive	-0.17	0.32
beneficial	-0.17	0.29
vague	-0.17	0.12
encouraging	-0.16	0.30
remaining	-0.16	0.19
daily	-0.15	0.17
sharp	-0.15	0.16
extinct	-0.15	0.09
typical	-0.15	0.22
prussian	-0.15	0.13
continental	-0.15	0.15
recent	-0.15	0.14
consequent	-0.15	0.19
stony	-0.15	0.20
technical	-0.14	0.16
creative	-0.14	0.18
momentary	-0.14	0.06
adverse	-0.14	0.10
preceding	-0.14	0.13
correct	-0.14	0.23
external	-0.14	0.14
shadowy	-0.13	0.24
great	-0.13	0.30
unique	-0.13	0.17
intense	-0.13	0.11
heated	-0.13	0.20
withered	-0.13	0.30
reluctant	-0.13	0.23
disappointed	-0.13	0.38
surprised	-0.13	0.36
creditable	-0.12	0.42
exceptional	-0.12	0.17
congressional	-0.12	0.13
amusing	-0.12	1.07
ponderous	-0.12	0.13
other	-0.12	0.22
countless	-0.12	0.14
visible	-0.11	0.14
irresistible	-0.11	0.15
metaphysical	-0.11	0.11
inferior	-0.11	0.15
fond	-0.11	0.88
electric	-0.10	0.10
prophetic	-0.10	0.19
loose	-0.10	0.13
habitual	-0.10	0.18
low	-0.10	0.25
male	-0.10	0.30
equivalent	-0.10	0.23
tremulous	-0.10	0.28
important	-0.10	0.24
scant	-0.10	0.12
persian	-0.10	0.07
physiological	-0.09	0.10
special	-0.09	0.17
local	-0.09	0.14
defiant	-0.09	0.17
privileged	-0.09	0.11
lesser	-0.09	0.20
primeval	-0.09	0.09
personal	-0.09	0.21
physical	-0.08	0.16
pecuniary	-0.08	0.18
bigger	-0.08	0.44
dominant	-0.08	0.14
harder	-0.08	0.39
natural	-0.08	0.18
aryan	-0.08	0.08
fastidious	-0.08	0.12
canadian	-0.08	0.11
subsequent	-0.08	0.11
stupendous	-0.07	0.13
mental	-0.07	0.11
small	-0.07	0.23
varying	-0.07	0.13
marine	-0.07	0.05
geographical	-0.07	0.14
convinced	-0.07	0.19
theological	-0.07	0.10
intrinsic	-0.07	0.13
instinctive	-0.07	0.10
weekly	-0.06	0.11
spinal	-0.06	0.12
eager	-0.06	0.24
existing	-0.06	0.24
transient	-0.06	0.10
historical	-0.06	0.18
fat	-0.06	0.31
thin	-0.06	0.34
betrothed	-0.06	0.37
certain	-0.06	0.27
respective	-0.05	0.19
latent	-0.05	0.10
rugged	-0.05	0.17
brooding	-0.05	0.30
financial	-0.05	0.16
colossal	-0.05	0.13
pagan	-0.05	0.08
hebrew	-0.05	0.07
heavier	-0.04	0.45
alternate	-0.04	0.14
elementary	-0.04	0.19
common	-0.04	0.21
regular	-0.04	0.18
zealous	-0.04	0.17
lurid	-0.04	0.26
papal	-0.04	0.10
ruling	-0.03	0.20
considerable	-0.03	0.22
indefinite	-0.03	0.13
powerful	-0.03	0.12
piercing	-0.03	0.21
ancient	-0.03	0.11
muscular	-0.03	0.06
hardest	-0.03	0.16
outer	-0.03	0.12
saxon	-0.03	0.11
distant	-0.03	0.17
explicit	-0.03	0.25
solar	-0.03	0.09
comic	-0.02	0.18
miniature	-0.02	0.15
big	-0.02	0.35
partial	-0.02	0.29
inner	-0.02	0.14
unfinished	-0.02	0.10
metropolitan	-0.02	0.08
elder	-0.01	0.45
arabian	-0.01	0.41
greek	-0.01	0.07
italian	-0.01	0.09
unwilling	-0.01	0.21
psychological	-0.01	0.11
deeper	-0.01	0.40
alive	-0.01	0.27
magic	-0.01	0.22
radical	-0.01	0.15
unchanged	-0.01	0.19
intervening	-0.01	0.07
distinct	-0.01	0.19
conceivable	-0.00	0.16
philosophical	-0.00	0.13
individual	-0.00	0.19
volcanic	-0.00	0.04
stiff	-0.00	0.19
lighter	-0.00	0.45
primitive	-0.00	0.05
abstract	-0.00	0.11
municipal	0.00	0.16
innumerable	0.00	0.13
indian	0.00	0.18
avowed	0.00	0.09
plaintive	0.00	0.35
immediate	0.01	0.19
constant	0.01	0.18
rapid	0.01	0.12
supernatural	0.01	0.25
joyful	0.01	0.75
quicker	0.01	0.42
bodily	0.01	0.08
perpetual	0.01	0.15
chemical	0.01	0.10
jewish	0.01	0.16
domestic	0.01	0.17
uppermost	0.01	0.11
imaginary	0.01	0.19
pale	0.01	0.35
dearer	0.01	0.46
classical	0.02	0.13
likely	0.02	0.29
sole	0.02	0.19
obvious	0.02	0.29
latin	0.02	0.07
clearer	0.02	0.42
earlier	0.02	0.12
righteous	0.02	0.24
wildest	0.02	0.66
greater	0.02	0.34
venerable	0.02	0.32
eventful	0.02	0.14
fit	0.02	0.16
european	0.02	0.10
passive	0.02	0.23
akin	0.02	0.14
shasta	0.03	0.14
monthly	0.03	0.12
imperial	0.03	0.09
invisible	0.03	0.08
faintest	0.03	0.06
inexhaustible	0.03	0.21
old	0.03	1.00
inclined	0.03	0.21
nominal	0.03	0.07
arctic	0.03	0.07
corresponding	0.03	0.12
latest	0.04	0.16
roman	0.04	0.07
hard	0.04	0.14
primary	0.04	0.18
happiest	0.04	0.82
loud	0.04	0.25
advancing	0.04	0.09
popular	0.04	0.11
characteristic	0.04	0.39
raw	0.04	0.16
dear	0.04	0.65
dramatic	0.04	0.32
organic	0.04	0.17
sour	0.04	0.98
prevailing	0.04	0.10
temporary	0.05	0.25
shorter	0.05	0.43
damp	0.05	0.30
professional	0.05	0.13
preliminary	0.05	0.19
british	0.05	0.06
orthodox	0.05	0.12
fanciful	0.05	0.20
civilized	0.05	0.07
african	0.05	0.09
wiser	0.05	0.42
involuntary	0.05	0.09
political	0.06	0.15
feudal	0.06	0.14
protestant	0.06	0.12
younger	0.06	0.48
direct	0.06	0.22
internal	0.06	0.18
prospective	0.06	0.15
conservative	0.06	0.11
pensive	0.06	0.32
productive	0.06	0.20
logical	0.06	0.17
impossible	0.06	0.22
adventurous	0.07	0.08
secondary	0.07	0.16
previous	0.07	0.09
persistent	0.07	0.11
ecclesiastical	0.07	0.12
judicial	0.07	0.18
classic	0.08	0.10
staid	0.08	0.20
aggressive	0.08	0.14
spanish	0.08	0.05
fruitful	0.08	1.11
slippery	0.08	0.23
purer	0.08	0.45
authentic	0.08	0.24
lasting	0.08	0.23
richer	0.08	0.45
swelling	0.08	0.13
provincial	0.08	0.12
vital	0.08	0.16
main	0.09	0.16
final	0.09	0.20
preparatory	0.09	0.22
inward	0.09	0.16
emphatic	0.09	0.19
susceptible	0.09	0.17
annual	0.09	0.19
french	0.09	0.07
equal	0.09	0.22
current	0.09	0.04
german	0.09	0.07
scientific	0.09	0.11
wooden	0.10	0.19
actual	0.10	0.19
aloof	0.10	0.15
tangible	0.10	0.22
wet	0.10	0.26
objective	0.10	0.18
subjective	0.10	0.14
paternal	0.11	0.26
probable	0.11	0.20
joint	0.11	0.08
lower	0.11	0.07
geological	0.11	0.09
accessible	0.11	0.29
brief	0.11	0.12
childish	0.11	0.21
stable	0.12	0.19
danish	0.12	0.08
adjoining	0.12	0.21
masculine	0.12	0.06
flat	0.12	0.16
following	0.12	0.18
fore	0.12	0.15
exclusive	0.12	0.24
picturesque	0.12	1.06
mechanical	0.12	0.11
immense	0.12	0.23
english	0.12	0.14
critical	0.12	0.07
philosophic	0.12	0.07
valuable	0.13	0.18
literary	0.13	0.10
surrounding	0.13	0.12
prominent	0.13	0.16
metallic	0.13	0.07
astronomical	0.13	0.15
larger	0.14	0.31
parliamentary	0.14	0.13
imposing	0.14	0.24
luminous	0.14	0.12
poorer	0.14	0.37
religious	0.14	0.10
close	0.14	0.13
payable	0.14	0.08
public	0.14	0.15
specific	0.14	0.21
mathematical	0.15	0.13
brazen	0.15	0.12
legal	0.15	0.13
gigantic	0.15	0.18
dense	0.15	0.26
deceased	0.15	0.29
neutral	0.15	0.11
especial	0.15	0.12
nearest	0.15	0.13
impulsive	0.15	0.22
steep	0.15	0.12
alert	0.15	0.21
foreign	0.15	0.10
naval	0.15	0.13
mercantile	0.15	0.12
progressive	0.16	0.15
chinese	0.16	0.06
economic	0.16	0.15
warmer	0.16	0.43
upper	0.16	0.07
numberless	0.16	0.14
leading	0.16	0.10
quivering	0.16	0.19
northern	0.16	0.07
double	0.16	0.06
magnetic	0.17	0.13
wider	0.17	0.36
swift	0.17	0.17
catholic	0.17	0.08
promising	0.17	0.15
lawful	0.17	0.08
formal	0.17	0.18
commercial	0.17	0.16
oriental	0.17	0.15
irish	0.17	0.09
ascending	0.17	0.08
constitutional	0.18	0.16
scriptural	0.18	0.16
poetic	0.18	0.10
methodist	0.18	0.09
late	0.18	0.21
ardent	0.18	0.24
appropriate	0.18	0.29
daring	0.18	0.10
ordinary	0.18	0.11
unseen	0.18	0.11
senior	0.18	0.12
quaker	0.19	0.35
lurking	0.19	0.19
gothic	0.19	0.11
civil	0.19	0.23
military	0.19	0.11
farthest	0.19	0.15
central	0.19	0.04
eminent	0.19	0.20
dusky	0.19	0.24
icy	0.19	0.26
comparative	0.19	0.23
chilly	0.19	0.28
invariable	0.19	0.28
rocky	0.19	0.11
cold	0.19	0.26
unanimous	0.19	0.06
fitting	0.20	0.27
intellectual	0.20	0.11
softer	0.20	0.42
inherent	0.20	0.21
unwonted	0.20	0.16
mexican	0.20	0.16
literal	0.20	0.14
negative	0.20	0.21
gradual	0.20	0.11
definite	0.20	0.12
educational	0.20	0.11
sacred	0.20	0.10
colonial	0.20	0.13
principal	0.20	0.20
bold	0.21	0.14
narrow	0.21	0.11
diplomatic	0.21	0.12
dutch	0.21	0.10
projecting	0.21	0.12
swiss	0.21	0.06
blessed	0.21	0.90
desirable	0.22	0.34
simplest	0.22	0.19
stronger	0.22	0.40
unbroken	0.22	0.13
experimental	0.22	0.12
antique	0.22	0.18
rainy	0.23	0.29
national	0.23	0.20
social	0.23	0.20
private	0.23	0.11
convincing	0.23	0.40
lingering	0.23	0.20
medical	0.24	0.14
broader	0.24	0.42
boiling	0.24	0.14
verbal	0.24	0.17
earliest	0.24	0.10
chief	0.24	0.22
largest	0.24	0.11
vast	0.24	0.16
governing	0.24	0.14
spiritual	0.24	0.36
quaint	0.24	0.25
mid	0.24	0.13
southern	0.24	0.06
whole	0.25	0.16
winding	0.25	0.18
female	0.25	0.21
meagre	0.25	0.09
single	0.25	0.08
reverend	0.25	0.17
available	0.25	0.27
truer	0.25	0.41
ultimate	0.26	0.26
precise	0.26	0.23
elderly	0.26	0.43
strongest	0.26	0.26
capable	0.26	0.20
human	0.26	0.27
original	0.26	0.19
scotch	0.26	0.12
married	0.26	1.00
tangled	0.26	0.28
sane	0.26	0.60
imaginative	0.27	0.11
awake	0.27	0.22
better	0.27	0.47
gilded	0.27	0.20
extensive	0.27	0.10
intelligible	0.27	0.27
supreme	0.27	0.28
superior	0.27	0.15
unspeakable	0.27	0.13
western	0.27	0.06
prime	0.28	0.19
hereditary	0.28	0.21
eloquent	0.28	0.17
elaborate	0.28	0.18
american	0.28	0.13
poetical	0.28	0.20
dark	0.28	0.30
instructive	0.28	0.68
distinguished	0.28	0.15
profound	0.28	0.07
frozen	0.28	0.20
sanitary	0.29	0.18
cheaper	0.29	0.35
forcible	0.29	0.23
gray	0.29	0.27
almighty	0.29	0.29
limited	0.29	0.16
muddy	0.29	0.21
foremost	0.29	0.18
jovial	0.29	0.86
moral	0.29	0.23
moderate	0.29	0.18
industrial	0.30	0.12
tempting	0.30	0.16
neighboring	0.30	0.14
higher	0.30	0.24
funny	0.30	0.69
systematic	0.30	0.20
deepest	0.30	0.15
normal	0.31	0.12
modern	0.31	0.13
cloudy	0.31	0.17
detailed	0.31	0.14
adequate	0.31	0.27
throbbing	0.32	0.17
speedy	0.32	0.23
voluntary	0.32	0.10
intimate	0.32	0.22
transparent	0.32	0.12
new	0.32	0.16
inland	0.33	0.09
pleased	0.33	0.31
greatest	0.33	0.27
deep	0.33	0.17
adjacent	0.33	0.10
cautious	0.33	0.12
haughty	0.33	0.17
eastern	0.34	0.05
needful	0.34	0.25
comprehensive	0.34	0.11
amazed	0.34	0.62
additional	0.34	0.17
thick	0.34	0.22
cheap	0.34	0.88
positive	0.34	0.29
admiring	0.35	0.18
olive	0.35	0.25
perilous	0.35	0.69
kindred	0.35	0.10
massive	0.35	0.15
deserving	0.35	0.18
young	0.35	0.95
legitimate	0.36	0.21
official	0.36	0.12
knitted	0.36	0.16
assistant	0.36	0.07
fiery	0.36	0.19
easier	0.36	0.27
influential	0.37	0.07
rustic	0.37	0.22
high	0.37	0.08
sweeping	0.37	0.16
sweeter	0.37	0.42
acute	0.38	0.12
emotional	0.38	0.10
meek	0.38	0.31
bald	0.38	0.11
wealthy	0.38	0.27
drooping	0.38	0.29
large	0.38	0.12
native	0.39	0.09
colored	0.39	0.17
artistic	0.39	0.15
prim	0.40	0.09
economical	0.40	0.14
musical	0.40	0.11
fullest	0.41	0.12
congregational	0.41	0.11
general	0.41	0.19
overcast	0.41	0.22
real	0.41	0.28
average	0.41	0.10
interested	0.42	0.66
accidental	0.42	0.76
devout	0.42	0.12
circular	0.42	0.14
pleasing	0.42	1.08
warlike	0.42	0.12
sufficient	0.42	0.33
stray	0.43	0.21
fundamental	0.43	0.35
dazzling	0.43	0.23
innate	0.43	0.12
remote	0.43	0.17
varied	0.43	0.28
agricultural	0.44	0.07
infinite	0.44	0.26
quick	0.45	0.17
moist	0.45	0.30
unsuccessful	0.46	0.66
exact	0.46	0.21
christian	0.46	0.18
sloping	0.46	0.18
extreme	0.46	0.81
enlightened	0.47	0.12
ablest	0.47	0.22
independent	0.47	0.20
homeward	0.47	0.60
nameless	0.48	0.70
immortal	0.48	0.30
safer	0.48	0.24
biggest	0.49	0.15
mystic	0.49	0.11
skilful	0.49	0.13
